player_name,pitch_type,balls,xRV,xRV_100
"Abbott, Cory",FF,323,-0.9379415240556184,-0.29038437277263723
"Abreu, Albert",FF,34,0.11622331939416214,0.341833292335771
"Abreu, Albert",SI,566,2.1167332786964628,0.37398114464601817
"Abreu, Bryan",FF,499,-1.525645762073069,-0.3057406336819778
"Acevedo, Domingo",FF,70,0.09146688112261399,0.1306669730323057
"Acevedo, Domingo",SI,3,0.003068217690903423,0.10227392303011411
"Acton, Garrett",FF,85,-0.0782419540516692,-0.09204935770784611
"Adam, Jason",FF,303,-1.5648072266387156,-0.5164380285936355
"Adams, Austin",FF,37,-0.12356691869002934,-0.3339646451081874
"Adcock, Ty",FF,91,0.1867275041048933,0.20519505945592673
"Adon, Joan",FF,365,1.0792472617411835,0.29568418129895435
"Adon, Joan",SI,126,0.48457327827639063,0.3845819668860243
"Alcala, Jorge",FF,70,0.10302898930669088,0.14718427043812982
"Alcala, Jorge",SI,48,0.373020296174408,0.7771256170300167
"Alcantara, Sandy",FF,579,0.11380592637536838,0.019655600410253604
"Alcantara, Sandy",SI,789,1.5840736419185335,0.20076978985025776
"Almonte, Yency",FC,6,0.027370464279974114,0.45617440466623527
"Almonte, Yency",FF,129,0.1472167888533086,0.11412154174675085
"Almonte, Yency",SI,211,0.41821531025814723,0.1982063081792167
"Alzolay, Adbert",FC,95,0.22239143546030973,0.23409624785295763
"Alzolay, Adbert",FF,200,0.3453964697089958,0.17269823485449792
"Alzolay, Adbert",SI,184,0.8067818526689337,0.43846839818963784
"Anderson, Chase",FC,380,0.31475503044731284,0.08283027117034548
"Anderson, Chase",FF,451,0.29096426791946656,0.06451535874045822
"Anderson, Chase",SI,105,0.5843336350260384,0.5565082238343223
"Anderson, Grant",FF,104,-0.5936594739033805,-0.570826417214789
"Anderson, Grant",SI,166,0.7850507083484586,0.47292211346292684
"Anderson, Nick",FF,264,1.3284378847169023,0.5031961684533721
"Anderson, Nick",SI,9,0.10198120798158372,1.133124533128708
"Antone, Tejay",FF,18,-0.06386293882337657,-0.3547941045743143
"Antone, Tejay",SI,17,0.03555330489693008,0.20913708762900046
"Armstrong, Shawn",FC,300,0.9281196931557368,0.3093732310519123
"Armstrong, Shawn",FF,166,-1.0051726990185665,-0.6055257223003413
"Armstrong, Shawn",SI,272,0.19376533232311763,0.07123725453055794
"Ashcraft, Graham",FC,1217,-1.2345851414938305,-0.10144495821641993
"Ashcraft, Graham",SI,224,0.3844271576547442,0.1716192668101537
"Assad, Javier",FC,466,1.553728085352773,0.33341804406711867
"Assad, Javier",FF,328,0.8209416607863242,0.25028709170314767
"Assad, Javier",SI,526,2.043997676118713,0.3885927140910101
"Avila, Pedro",FF,289,-0.5543468724306087,-0.19181552679259814
"Avila, Pedro",SI,188,0.29281028927979125,0.1557501538722294
"Bachman, Sam",SI,121,0.021352878907061015,0.017647007361207452
"Baker, Bryan",FF,441,0.23315917838272682,0.052870561991548035
"Balazovic, Jordan",FF,186,0.42245177744327234,0.22712461152864105
"Bard, Daniel",FF,128,-0.1674617351896006,-0.1308294806168755
"Bard, Daniel",SI,349,0.24167042488160934,0.06924654008069035
"Barlow, Joe",FF,53,-0.21431705404903098,-0.4043718000925113
"Barlow, Scott",FF,254,-0.6943591320447591,-0.2733697370254957
"Barlow, Scott",SI,97,0.16652498023294418,0.1716752373535507
"Barnes, Jacob",FC,98,0.13754581726718987,0.14035287476243866
"Barnes, Jacob",FF,102,-0.13873455273093752,-0.13601426738327207
"Barnes, Matt",FF,182,0.6215001292332507,0.3414835874907971
"Barraclough, Kyle",FC,23,0.03255441235463995,0.14154092328104326
"Barraclough, Kyle",FF,42,0.03224825151000172,0.07678155121428981
"Barraclough, Kyle",SI,35,0.07060069868909935,0.20171628196885527
"Barria, Jaime",FF,409,0.828417046212524,0.2025469550641868
"Barria, Jaime",SI,63,0.5408337774155796,0.8584663133580629
"Bass, Anthony",FF,26,0.02464243466358295,0.09477859485993442
"Bass, Anthony",SI,95,0.44238864958396434,0.4656722627199625
"Bassitt, Chris",FC,474,0.3151005386757246,0.06647690689361277
"Bassitt, Chris",FF,292,-0.729212463860744,-0.24973029584272055
"Bassitt, Chris",SI,1234,2.7823646161138456,0.22547525252138134
"Battenfield, Peyton",FC,223,-0.20121003443408092,-0.0902287149928614
"Battenfield, Peyton",FF,242,0.8410776892456078,0.34755276415107755
"Baumann, Mike",FF,550,-0.7039063590557957,-0.12798297437378103
"Bautista, Félix",FF,695,0.693589485501924,0.09979704827365812
"Bazardo, Eduard",FF,67,0.2688483356500602,0.4012661726120302
"Bazardo, Eduard",SI,58,0.22289476519705145,0.3843013193052612
"Beck, Tristan",FF,476,1.5880465447487309,0.33362322368670816
"Bednar, David",FF,641,-3.484126791530791,-0.5435455212996554
"Bellatti, Andrew",FF,215,-0.26031188591211424,-0.1210752957730764
"Bello, Brayan",FC,37,0.12647332706672965,0.3418198028830531
"Bello, Brayan",FF,540,-2.2939507882496093,-0.4248057015277054
"Bello, Brayan",SI,937,2.679425766936813,0.2859579260338114
"Berroa, Prelander",FF,17,0.12057284817680028,0.7092520480988251
"Berríos, José",FF,598,-1.182139937837148,-0.1976822638523659
"Berríos, José",SI,925,4.043337176017175,0.4371175325423973
"Bibee, Tanner",FF,1092,3.1961090293864425,0.2926839770500405
"Bickford, Phil",FF,872,-5.732913006673287,-0.6574441521414319
"Bido, Osvaldo",FC,30,0.06463404434318855,0.21544681447729516
"Bido, Osvaldo",FF,263,0.19528609696011373,0.07425326880612688
